duration_in_minutes,total_cases_produced_for_day,total_cases_shipped_for_day,line_LOU1,line_LOU2,line_LOU3,line_LOU4,line_LOU5,item_type_SHRF,item_type_LABL,storage_location_type_RSR,storage_location_type_SSR
8.32,59614.0,186090,0,1,0,0,0,0,1,1,0
8.32,6557.0,186090,0,1,0,0,0,0,1,1,0
10.43,128709.0,239356,0,1,0,0,0,0,1,1,0
10.43,50546.0,239356,0,1,0,0,0,0,1,1,0
10.43,387412.0,239356,0,1,0,0,0,0,1,1,0
10.43,103875.0,239356,0,1,0,0,0,0,1,1,0
9.83,63929.0,268273,0,1,0,0,0,0,1,1,0
9.83,119780.0,268273,0,1,0,0,0,0,1,1,0
9.83,225280.0,268273,0,1,0,0,0,0,1,1,0
18.87,37410.0,230024,0,1,0,0,0,0,1,1,0
18.87,48059.0,230024,0,1,0,0,0,0,1,1,0
18.87,77350.0,230024,0,1,0,0,0,0,1,1,0
18.87,745666.0,230024,0,1,0,0,0,0,1,1,0
18.87,68164.0,230024,0,1,0,0,0,0,1,1,0
5.12,106662.0,205779,0,1,0,0,0,0,1,0,1
5.12,111606.0,205779,0,1,0,0,0,0,1,0,1
5.12,103558.0,205779,0,1,0,0,0,0,1,0,1
5.12,621447.0,205779,0,1,0,0,0,0,1,0,1
11.8,70331.0,260220,0,0,1,0,0,0,1,0,1
11.8,46249.0,260220,0,0,1,0,0,0,1,0,1
11.8,182639.0,260220,0,0,1,0,0,0,1,0,1
11.8,45951.0,260220,0,0,1,0,0,0,1,0,1
6.63,70331.0,260220,0,1,0,0,0,0,1,1,0
6.63,46249.0,260220,0,1,0,0,0,0,1,1,0
6.63,182639.0,260220,0,1,0,0,0,0,1,1,0
6.63,45951.0,260220,0,1,0,0,0,0,1,1,0
10.27,113714.0,149676,0,1,0,0,0,0,1,0,1
10.27,54158.0,149676,0,1,0,0,0,0,1,0,1
10.27,87382.0,149676,0,1,0,0,0,0,1,0,1
10.27,763840.0,149676,0,1,0,0,0,0,1,0,1
21.67,50458.0,175247,0,1,0,0,0,0,1,1,0
7.8,0.0,235389,0,1,0,0,0,0,1,0,1
7.8,72000.0,235389,0,1,0,0,0,0,1,0,1
7.8,21248.0,235389,0,1,0,0,0,0,1,0,1
9.5,0.0,235389,0,1,0,0,0,0,1,0,1
9.5,72000.0,235389,0,1,0,0,0,0,1,0,1
9.5,21248.0,235389,0,1,0,0,0,0,1,0,1
6.43,62293.0,290639,0,1,0,0,0,0,1,0,1
6.43,85806.0,290639,0,1,0,0,0,0,1,0,1
6.43,21952.0,290639,0,1,0,0,0,0,1,0,1
6.43,75979.0,290639,0,1,0,0,0,0,1,0,1
25.83,155314.0,222080,0,1,0,0,0,0,1,1,0
25.83,64768.0,222080,0,1,0,0,0,0,1,1,0
25.83,30200.0,222080,0,1,0,0,0,0,1,1,0
25.83,563113.0,222080,0,1,0,0,0,0,1,1,0
114.78,186915.0,268060,0,1,0,0,0,0,1,1,0
114.78,71345.0,268060,0,1,0,0,0,0,1,1,0
114.78,54752.0,268060,0,1,0,0,0,0,1,1,0
114.78,738019.0,268060,0,1,0,0,0,0,1,1,0
114.78,56743.0,268060,0,1,0,0,0,0,1,1,0
7.32,145867.0,207232,0,1,0,0,0,0,1,1,0
7.32,71246.0,207232,0,1,0,0,0,0,1,1,0
7.32,897600.0,207232,0,1,0,0,0,0,1,1,0
7.32,55539.0,207232,0,1,0,0,0,0,1,1,0
19.03,31801.0,174156,0,1,0,0,0,0,1,0,1
19.03,49352.0,174156,0,1,0,0,0,0,1,0,1
10.73,34856.0,170100,0,1,0,0,0,0,1,1,0
10.73,812760.0,170100,0,1,0,0,0,0,1,1,0
10.73,62286.0,170100,0,1,0,0,0,0,1,1,0
15.77,56074.0,149716,0,1,0,0,0,0,1,1,0
15.77,10312.0,149716,0,1,0,0,0,0,1,1,0
15.77,547951.0,149716,0,1,0,0,0,0,1,1,0
12.7,0.0,176604,0,1,0,0,0,0,1,1,0
12.7,79008.0,176604,0,1,0,0,0,0,1,1,0
12.7,48972.0,176604,0,1,0,0,0,0,1,1,0
12.7,93310.0,176604,0,1,0,0,0,0,1,1,0
7.65,58888.0,187649,0,0,1,0,0,1,0,1,0
7.65,53373.0,187649,0,0,1,0,0,1,0,1,0
7.65,60173.0,187649,0,0,1,0,0,1,0,1,0
7.65,351397.0,187649,0,0,1,0,0,1,0,1,0
7.65,19667.0,187649,0,0,1,0,0,1,0,1,0
8.03,58888.0,187649,0,0,1,0,0,1,0,1,0
8.03,53373.0,187649,0,0,1,0,0,1,0,1,0
8.03,60173.0,187649,0,0,1,0,0,1,0,1,0
8.03,351397.0,187649,0,0,1,0,0,1,0,1,0
8.03,19667.0,187649,0,0,1,0,0,1,0,1,0
6.53,58888.0,187649,0,0,1,0,0,1,0,1,0
6.53,53373.0,187649,0,0,1,0,0,1,0,1,0
6.53,60173.0,187649,0,0,1,0,0,1,0,1,0
6.53,351397.0,187649,0,0,1,0,0,1,0,1,0
6.53,19667.0,187649,0,0,1,0,0,1,0,1,0
7.8,64444.0,185244,0,0,1,0,0,1,0,1,0
7.8,59306.0,185244,0,0,1,0,0,1,0,1,0
7.8,88894.0,185244,0,0,1,0,0,1,0,1,0
7.8,9195.0,185244,0,0,1,0,0,1,0,1,0
13.85,64444.0,185244,0,0,1,0,0,1,0,1,0
13.85,59306.0,185244,0,0,1,0,0,1,0,1,0
13.85,88894.0,185244,0,0,1,0,0,1,0,1,0
13.85,9195.0,185244,0,0,1,0,0,1,0,1,0
19.42,64444.0,185244,0,0,1,0,0,1,0,1,0
19.42,59306.0,185244,0,0,1,0,0,1,0,1,0
19.42,88894.0,185244,0,0,1,0,0,1,0,1,0
19.42,9195.0,185244,0,0,1,0,0,1,0,1,0
7.77,61920.0,264280,0,0,1,0,0,1,0,1,0
7.77,59437.0,264280,0,0,1,0,0,1,0,1,0
7.77,8957.0,264280,0,0,1,0,0,1,0,1,0
7.77,560632.0,264280,0,0,1,0,0,1,0,1,0
6.33,69818.0,194167,0,0,1,0,0,1,0,1,0
6.33,50643.0,194167,0,0,1,0,0,1,0,1,0
6.33,62166.0,194167,0,0,1,0,0,1,0,1,0
6.33,530464.0,194167,0,0,1,0,0,1,0,1,0
6.33,38627.0,194167,0,0,1,0,0,1,0,1,0
14.62,69818.0,194167,0,0,1,0,0,1,0,1,0
14.62,50643.0,194167,0,0,1,0,0,1,0,1,0
14.62,62166.0,194167,0,0,1,0,0,1,0,1,0
14.62,530464.0,194167,0,0,1,0,0,1,0,1,0
14.62,38627.0,194167,0,0,1,0,0,1,0,1,0
17.45,69818.0,194167,0,0,1,0,0,1,0,0,1
17.45,50643.0,194167,0,0,1,0,0,1,0,0,1
17.45,62166.0,194167,0,0,1,0,0,1,0,0,1
17.45,530464.0,194167,0,0,1,0,0,1,0,0,1
17.45,38627.0,194167,0,0,1,0,0,1,0,0,1
26.97,67710.0,177948,0,0,1,0,0,1,0,0,1
26.97,95307.0,177948,0,0,1,0,0,1,0,0,1
26.97,915200.0,177948,0,0,1,0,0,1,0,0,1
15.55,67710.0,177948,0,0,1,0,0,1,0,1,0
15.55,95307.0,177948,0,0,1,0,0,1,0,1,0
15.55,915200.0,177948,0,0,1,0,0,1,0,1,0
17.42,68830.0,246521,0,0,1,0,0,1,0,0,1
17.42,21047.0,246521,0,0,1,0,0,1,0,0,1
17.42,533984.0,246521,0,0,1,0,0,1,0,0,1
7.2,108036.0,199048,0,0,1,0,0,1,0,0,1
7.2,51318.0,199048,0,0,1,0,0,1,0,0,1
7.2,84426.0,199048,0,0,1,0,0,1,0,0,1
7.2,941248.0,199048,0,0,1,0,0,1,0,0,1
10.55,108036.0,199048,0,0,1,0,0,1,0,0,1
10.55,51318.0,199048,0,0,1,0,0,1,0,0,1
10.55,84426.0,199048,0,0,1,0,0,1,0,0,1
10.55,941248.0,199048,0,0,1,0,0,1,0,0,1
11.5,108036.0,199048,0,0,1,0,0,1,0,0,1
11.5,51318.0,199048,0,0,1,0,0,1,0,0,1
11.5,84426.0,199048,0,0,1,0,0,1,0,0,1
11.5,941248.0,199048,0,0,1,0,0,1,0,0,1
16.27,108036.0,199048,0,0,1,0,0,1,0,0,1
16.27,51318.0,199048,0,0,1,0,0,1,0,0,1
16.27,84426.0,199048,0,0,1,0,0,1,0,0,1
16.27,941248.0,199048,0,0,1,0,0,1,0,0,1
13.07,33652.0,229558,0,0,1,0,0,1,0,0,1
13.07,60449.0,229558,0,0,1,0,0,1,0,0,1
13.07,1105098.0,229558,0,0,1,0,0,1,0,0,1
13.07,55827.0,229558,0,0,1,0,0,1,0,0,1
49.68,33652.0,229558,0,0,1,0,0,1,0,0,1
49.68,60449.0,229558,0,0,1,0,0,1,0,0,1
49.68,1105098.0,229558,0,0,1,0,0,1,0,0,1
49.68,55827.0,229558,0,0,1,0,0,1,0,0,1
35.82,33652.0,229558,0,0,1,0,0,1,0,0,1
35.82,60449.0,229558,0,0,1,0,0,1,0,0,1
35.82,1105098.0,229558,0,0,1,0,0,1,0,0,1
35.82,55827.0,229558,0,0,1,0,0,1,0,0,1
6.5,33652.0,229558,0,1,0,0,0,1,0,0,1
6.5,60449.0,229558,0,1,0,0,0,1,0,0,1
6.5,1105098.0,229558,0,1,0,0,0,1,0,0,1
6.5,55827.0,229558,0,1,0,0,0,1,0,0,1
18.28,50438.0,201049,0,0,1,0,0,1,0,0,1
18.28,20748.0,201049,0,0,1,0,0,1,0,0,1
18.28,1168288.0,201049,0,0,1,0,0,1,0,0,1
13.57,50438.0,201049,0,0,1,0,0,1,0,0,1
13.57,20748.0,201049,0,0,1,0,0,1,0,0,1
13.57,1168288.0,201049,0,0,1,0,0,1,0,0,1
45.35,34658.0,205616,0,1,0,0,0,1,0,1,0
45.35,23569.0,205616,0,1,0,0,0,1,0,1,0
45.35,919072.0,205616,0,1,0,0,0,1,0,1,0
45.35,48544.0,205616,0,1,0,0,0,1,0,1,0
8.23,35468.0,218248,0,0,1,0,0,1,0,1,0
8.23,53967.0,218248,0,0,1,0,0,1,0,1,0
8.23,68796.0,218248,0,0,1,0,0,1,0,1,0
8.23,827617.0,218248,0,0,1,0,0,1,0,1,0
33.15,35468.0,218248,0,0,1,0,0,1,0,0,1
33.15,53967.0,218248,0,0,1,0,0,1,0,0,1
33.15,68796.0,218248,0,0,1,0,0,1,0,0,1
33.15,827617.0,218248,0,0,1,0,0,1,0,0,1
35.98,35468.0,218248,0,0,1,0,0,1,0,1,0
35.98,53967.0,218248,0,0,1,0,0,1,0,1,0
35.98,68796.0,218248,0,0,1,0,0,1,0,1,0
35.98,827617.0,218248,0,0,1,0,0,1,0,1,0
8.5,35468.0,218248,0,0,1,0,0,1,0,1,0
8.5,53967.0,218248,0,0,1,0,0,1,0,1,0
8.5,68796.0,218248,0,0,1,0,0,1,0,1,0
8.5,827617.0,218248,0,0,1,0,0,1,0,1,0
26.28,71468.0,209244,0,0,1,0,0,1,0,1,0
26.28,55762.0,209244,0,0,1,0,0,1,0,1,0
26.28,4303.0,209244,0,0,1,0,0,1,0,1,0
26.28,500526.0,209244,0,0,1,0,0,1,0,1,0
26.28,44790.0,209244,0,0,1,0,0,1,0,1,0
33.82,71468.0,209244,0,0,1,0,0,1,0,1,0
33.82,55762.0,209244,0,0,1,0,0,1,0,1,0
33.82,4303.0,209244,0,0,1,0,0,1,0,1,0
33.82,500526.0,209244,0,0,1,0,0,1,0,1,0
33.82,44790.0,209244,0,0,1,0,0,1,0,1,0
42.37,19617.0,217792,0,0,1,0,0,1,0,0,1
42.37,75823.0,217792,0,0,1,0,0,1,0,0,1
42.37,49842.0,217792,0,0,1,0,0,1,0,0,1
42.37,1224608.0,217792,0,0,1,0,0,1,0,0,1
10.25,19617.0,217792,0,0,1,0,0,1,0,0,1
10.25,75823.0,217792,0,0,1,0,0,1,0,0,1
10.25,49842.0,217792,0,0,1,0,0,1,0,0,1
10.25,1224608.0,217792,0,0,1,0,0,1,0,0,1
10.25,19617.0,217792,0,0,1,0,0,1,0,0,1
10.25,75823.0,217792,0,0,1,0,0,1,0,0,1
10.25,49842.0,217792,0,0,1,0,0,1,0,0,1
10.25,1224608.0,217792,0,0,1,0,0,1,0,0,1
35.42,116348.0,200564,0,0,1,0,0,1,0,0,1
35.42,31659.0,200564,0,0,1,0,0,1,0,0,1
35.42,19006.0,200564,0,0,1,0,0,1,0,0,1
35.42,312178.0,200564,0,0,1,0,0,1,0,0,1
15.82,33671.0,199650,0,1,0,0,0,1,0,1,0
15.82,27015.0,199650,0,1,0,0,0,1,0,1,0
15.82,13351.0,199650,0,1,0,0,0,1,0,1,0
15.82,73663.0,199650,0,1,0,0,0,1,0,1,0
18.5,33671.0,199650,0,0,1,0,0,1,0,0,1
18.5,27015.0,199650,0,0,1,0,0,1,0,0,1
18.5,13351.0,199650,0,0,1,0,0,1,0,0,1
18.5,73663.0,199650,0,0,1,0,0,1,0,0,1
8.38,33671.0,199650,0,0,1,0,0,1,0,1,0
8.38,27015.0,199650,0,0,1,0,0,1,0,1,0
8.38,13351.0,199650,0,0,1,0,0,1,0,1,0
8.38,73663.0,199650,0,0,1,0,0,1,0,1,0
17.95,41229.0,167340,0,1,0,0,0,1,0,0,1
17.95,13710.0,167340,0,1,0,0,0,1,0,0,1
17.95,245307.0,167340,0,1,0,0,0,1,0,0,1
15.02,41229.0,167340,0,1,0,0,0,1,0,0,1
15.02,13710.0,167340,0,1,0,0,0,1,0,0,1
15.02,245307.0,167340,0,1,0,0,0,1,0,0,1
43.62,134848.0,206676,0,1,0,0,0,1,0,0,1
43.62,58302.0,206676,0,1,0,0,0,1,0,0,1
43.62,971872.0,206676,0,1,0,0,0,1,0,0,1
43.62,29665.0,206676,0,1,0,0,0,1,0,0,1
26.63,198545.0,217622,0,1,0,0,0,1,0,0,1
26.63,50514.0,217622,0,1,0,0,0,1,0,0,1
26.63,566232.0,217622,0,1,0,0,0,1,0,0,1
7.9,83716.0,204064,0,0,1,0,0,1,0,1,0
7.9,30310.0,204064,0,0,1,0,0,1,0,1,0
7.9,748781.0,204064,0,0,1,0,0,1,0,1,0
7.9,41753.0,204064,0,0,1,0,0,1,0,1,0
28.8,83716.0,204064,0,0,1,0,0,1,0,0,1
28.8,30310.0,204064,0,0,1,0,0,1,0,0,1
28.8,748781.0,204064,0,0,1,0,0,1,0,0,1
28.8,41753.0,204064,0,0,1,0,0,1,0,0,1
45.47,35468.0,218248,0,1,0,0,0,1,0,1,0
45.47,53967.0,218248,0,1,0,0,0,1,0,1,0
45.47,68796.0,218248,0,1,0,0,0,1,0,1,0
45.47,827617.0,218248,0,1,0,0,0,1,0,1,0
13.68,164664.0,238940,0,1,0,0,0,1,0,0,1
13.68,35686.0,238940,0,1,0,0,0,1,0,0,1
55.0,164664.0,238940,0,1,0,0,0,1,0,1,0
55.0,35686.0,238940,0,1,0,0,0,1,0,1,0
14.1,29894.0,216132,0,1,0,0,0,1,0,0,1
14.1,57832.0,216132,0,1,0,0,0,1,0,0,1
14.1,508247.0,216132,0,1,0,0,0,1,0,0,1
14.1,54768.0,216132,0,1,0,0,0,1,0,0,1
62.32,29894.0,216132,0,1,0,0,0,1,0,0,1
62.32,57832.0,216132,0,1,0,0,0,1,0,0,1
62.32,508247.0,216132,0,1,0,0,0,1,0,0,1
62.32,54768.0,216132,0,1,0,0,0,1,0,0,1
23.55,32287.0,240379,0,0,1,0,0,1,0,0,1
23.55,87492.0,240379,0,0,1,0,0,1,0,0,1
23.55,91500.0,240379,0,0,1,0,0,1,0,0,1
9.22,32287.0,240379,0,1,0,0,0,1,0,0,1
9.22,87492.0,240379,0,1,0,0,0,1,0,0,1
9.22,91500.0,240379,0,1,0,0,0,1,0,0,1
9.83,32287.0,240379,0,1,0,0,0,1,0,1,0
9.83,87492.0,240379,0,1,0,0,0,1,0,1,0
9.83,91500.0,240379,0,1,0,0,0,1,0,1,0
44.07,138307.0,199623,0,1,0,0,0,1,0,0,1
44.07,57336.0,199623,0,1,0,0,0,1,0,0,1
44.07,23552.0,199623,0,1,0,0,0,1,0,0,1
44.07,190910.0,199623,0,1,0,0,0,1,0,0,1
44.07,93987.0,199623,0,1,0,0,0,1,0,0,1
15.15,138307.0,199623,0,1,0,0,0,1,0,1,0
15.15,57336.0,199623,0,1,0,0,0,1,0,1,0
15.15,23552.0,199623,0,1,0,0,0,1,0,1,0
15.15,190910.0,199623,0,1,0,0,0,1,0,1,0
15.15,93987.0,199623,0,1,0,0,0,1,0,1,0
13.8,104500.0,170988,0,1,0,0,0,1,0,0,1
13.8,51811.0,170988,0,1,0,0,0,1,0,0,1
13.8,482982.0,170988,0,1,0,0,0,1,0,0,1
16.77,104500.0,170988,0,1,0,0,0,1,0,1,0
16.77,51811.0,170988,0,1,0,0,0,1,0,1,0
16.77,482982.0,170988,0,1,0,0,0,1,0,1,0
59.5,67133.0,276504,0,1,0,0,0,1,0,0,1
59.5,451079.0,276504,0,1,0,0,0,1,0,0,1
29.32,47392.0,212580,0,1,0,0,0,1,0,0,1
29.32,69130.0,212580,0,1,0,0,0,1,0,0,1
29.32,144610.0,212580,0,1,0,0,0,1,0,0,1
29.32,1035650.0,212580,0,1,0,0,0,1,0,0,1
24.42,50370.0,168804,0,1,0,0,0,1,0,0,1
24.42,130153.0,168804,0,1,0,0,0,1,0,0,1
24.42,347034.0,168804,0,1,0,0,0,1,0,0,1
8.1,50370.0,168804,0,1,0,0,0,1,0,0,1
8.1,130153.0,168804,0,1,0,0,0,1,0,0,1
8.1,347034.0,168804,0,1,0,0,0,1,0,0,1
24.33,80720.0,285114,0,1,0,0,0,1,0,1,0
24.33,83501.0,285114,0,1,0,0,0,1,0,1,0
24.33,561796.0,285114,0,1,0,0,0,1,0,1,0
74.4,80720.0,285114,0,1,0,0,0,1,0,1,0
74.4,83501.0,285114,0,1,0,0,0,1,0,1,0
74.4,561796.0,285114,0,1,0,0,0,1,0,1,0
15.2,80720.0,285114,0,1,0,0,0,1,0,0,1
15.2,83501.0,285114,0,1,0,0,0,1,0,0,1
15.2,561796.0,285114,0,1,0,0,0,1,0,0,1
38.57,80720.0,285114,0,1,0,0,0,1,0,0,1
38.57,83501.0,285114,0,1,0,0,0,1,0,0,1
38.57,561796.0,285114,0,1,0,0,0,1,0,0,1
19.25,30620.0,229364,0,1,0,0,0,1,0,1,0
19.25,72524.0,229364,0,1,0,0,0,1,0,1,0
19.25,23380.0,229364,0,1,0,0,0,1,0,1,0
19.25,744475.0,229364,0,1,0,0,0,1,0,1,0
19.25,43139.0,229364,0,1,0,0,0,1,0,1,0
10.67,30620.0,229364,0,1,0,0,0,1,0,1,0
10.67,72524.0,229364,0,1,0,0,0,1,0,1,0
10.67,23380.0,229364,0,1,0,0,0,1,0,1,0
10.67,744475.0,229364,0,1,0,0,0,1,0,1,0
10.67,43139.0,229364,0,1,0,0,0,1,0,1,0
5.88,28176.0,198390,0,1,0,0,0,1,0,1,0
5.88,92581.0,198390,0,1,0,0,0,1,0,1,0
5.88,406493.0,198390,0,1,0,0,0,1,0,1,0
6.47,28176.0,198390,0,1,0,0,0,1,0,1,0
6.47,92581.0,198390,0,1,0,0,0,1,0,1,0
6.47,406493.0,198390,0,1,0,0,0,1,0,1,0
16.58,28176.0,198390,0,1,0,0,0,1,0,1,0
16.58,92581.0,198390,0,1,0,0,0,1,0,1,0
16.58,406493.0,198390,0,1,0,0,0,1,0,1,0
23.68,28176.0,198390,0,1,0,0,0,1,0,0,1
23.68,92581.0,198390,0,1,0,0,0,1,0,0,1
23.68,406493.0,198390,0,1,0,0,0,1,0,0,1
38.07,86068.0,177684,0,1,0,0,0,1,0,0,1
38.07,47544.0,177684,0,1,0,0,0,1,0,0,1
38.07,109672.0,177684,0,1,0,0,0,1,0,0,1
127.28,0.0,178764,0,0,1,0,0,1,0,1,0
127.28,70092.0,178764,0,0,1,0,0,1,0,1,0
127.28,73836.0,178764,0,0,1,0,0,1,0,1,0
127.28,1075712.0,178764,0,0,1,0,0,1,0,1,0
25.5,52687.0,214064,0,0,1,0,0,1,0,0,1
25.5,55996.0,214064,0,0,1,0,0,1,0,0,1
25.5,305686.0,214064,0,0,1,0,0,1,0,0,1
25.5,60172.0,214064,0,0,1,0,0,1,0,0,1
20.45,39535.0,197050,0,1,0,0,0,1,0,0,1
20.45,82598.0,197050,0,1,0,0,0,1,0,0,1
20.45,67641.0,197050,0,1,0,0,0,1,0,0,1
20.45,32704.0,197050,0,1,0,0,0,1,0,0,1
7.43,89501.0,252955,0,1,0,0,0,1,0,0,1
7.43,31398.0,252955,0,1,0,0,0,1,0,0,1
7.43,131450.0,252955,0,1,0,0,0,1,0,0,1
10.45,89501.0,252955,0,1,0,0,0,1,0,0,1
10.45,31398.0,252955,0,1,0,0,0,1,0,0,1
10.45,131450.0,252955,0,1,0,0,0,1,0,0,1
7.28,71468.0,209244,0,1,0,0,0,1,0,0,1
7.28,55762.0,209244,0,1,0,0,0,1,0,0,1
7.28,4303.0,209244,0,1,0,0,0,1,0,0,1
7.28,500526.0,209244,0,1,0,0,0,1,0,0,1
7.28,44790.0,209244,0,1,0,0,0,1,0,0,1
13.15,71468.0,209244,0,1,0,0,0,1,0,0,1
13.15,55762.0,209244,0,1,0,0,0,1,0,0,1
13.15,4303.0,209244,0,1,0,0,0,1,0,0,1
13.15,500526.0,209244,0,1,0,0,0,1,0,0,1
13.15,44790.0,209244,0,1,0,0,0,1,0,0,1
6.87,0.0,168936,0,1,0,0,0,1,0,1,0
6.87,57506.0,168936,0,1,0,0,0,1,0,1,0
6.87,39472.0,168936,0,1,0,0,0,1,0,1,0
6.87,580800.0,168936,0,1,0,0,0,1,0,1,0
11.97,0.0,168936,0,1,0,0,0,1,0,0,1
11.97,57506.0,168936,0,1,0,0,0,1,0,0,1
11.97,39472.0,168936,0,1,0,0,0,1,0,0,1
11.97,580800.0,168936,0,1,0,0,0,1,0,0,1
24.97,43059.0,159566,0,1,0,0,0,1,0,0,1
24.97,35497.0,159566,0,1,0,0,0,1,0,0,1
24.97,70770.0,159566,0,1,0,0,0,1,0,0,1
24.97,1058112.0,159566,0,1,0,0,0,1,0,0,1
42.13,138307.0,199623,0,0,1,0,0,1,0,1,0
42.13,57336.0,199623,0,0,1,0,0,1,0,1,0
42.13,23552.0,199623,0,0,1,0,0,1,0,1,0
42.13,190910.0,199623,0,0,1,0,0,1,0,1,0
42.13,93987.0,199623,0,0,1,0,0,1,0,1,0
27.63,138307.0,199623,0,0,1,0,0,1,0,1,0
27.63,57336.0,199623,0,0,1,0,0,1,0,1,0
27.63,23552.0,199623,0,0,1,0,0,1,0,1,0
27.63,190910.0,199623,0,0,1,0,0,1,0,1,0
27.63,93987.0,199623,0,0,1,0,0,1,0,1,0
10.53,138307.0,199623,0,1,0,0,0,1,0,0,1
10.53,57336.0,199623,0,1,0,0,0,1,0,0,1
10.53,23552.0,199623,0,1,0,0,0,1,0,0,1
10.53,190910.0,199623,0,1,0,0,0,1,0,0,1
10.53,93987.0,199623,0,1,0,0,0,1,0,0,1
18.48,42530.0,171420,0,1,0,0,0,1,0,0,1
18.48,67171.0,171420,0,1,0,0,0,1,0,0,1
18.48,123858.0,171420,0,1,0,0,0,1,0,0,1
18.48,630080.0,171420,0,1,0,0,0,1,0,0,1
9.68,82145.0,159543,0,1,0,0,0,1,0,0,1
9.68,72142.0,159543,0,1,0,0,0,1,0,0,1
9.68,992992.0,159543,0,1,0,0,0,1,0,0,1
44.92,114035.0,215136,0,0,1,0,0,1,0,1,0
44.92,61667.0,215136,0,0,1,0,0,1,0,1,0
44.92,712800.0,215136,0,0,1,0,0,1,0,1,0
88.52,107999.0,245724,0,1,0,0,0,1,0,0,1
88.52,65141.0,245724,0,1,0,0,0,1,0,0,1
88.52,204390.0,245724,0,1,0,0,0,1,0,0,1
88.52,400855.0,245724,0,1,0,0,0,1,0,0,1
88.52,38309.0,245724,0,1,0,0,0,1,0,0,1
39.03,107999.0,245724,0,1,0,0,0,1,0,0,1
39.03,65141.0,245724,0,1,0,0,0,1,0,0,1
39.03,204390.0,245724,0,1,0,0,0,1,0,0,1
39.03,400855.0,245724,0,1,0,0,0,1,0,0,1
39.03,38309.0,245724,0,1,0,0,0,1,0,0,1
18.95,22828.0,190176,0,0,1,0,0,1,0,1,0
18.95,65278.0,190176,0,0,1,0,0,1,0,1,0
12.8,70331.0,260220,0,0,1,0,0,1,0,0,1
12.8,46249.0,260220,0,0,1,0,0,1,0,0,1
12.8,182639.0,260220,0,0,1,0,0,1,0,0,1
12.8,45951.0,260220,0,0,1,0,0,1,0,0,1
133.23,70331.0,260220,0,0,1,0,0,1,0,0,1
133.23,46249.0,260220,0,0,1,0,0,1,0,0,1
133.23,182639.0,260220,0,0,1,0,0,1,0,0,1
133.23,45951.0,260220,0,0,1,0,0,1,0,0,1
56.6,33445.0,215316,0,1,0,0,0,1,0,1,0
56.6,25965.0,215316,0,1,0,0,0,1,0,1,0
14.47,33445.0,215316,0,1,0,0,0,1,0,0,1
14.47,25965.0,215316,0,1,0,0,0,1,0,0,1
21.68,44629.0,155184,0,0,1,0,0,1,0,0,1
21.68,72512.0,155184,0,0,1,0,0,1,0,0,1
21.68,533632.0,155184,0,0,1,0,0,1,0,0,1
13.88,31984.0,188016,0,0,1,0,0,1,0,1,0
13.88,94861.0,188016,0,0,1,0,0,1,0,1,0
13.88,50469.0,188016,0,0,1,0,0,1,0,1,0
13.88,39983.0,188016,0,0,1,0,0,1,0,1,0
34.08,31984.0,188016,0,0,1,0,0,1,0,0,1
34.08,94861.0,188016,0,0,1,0,0,1,0,0,1
34.08,50469.0,188016,0,0,1,0,0,1,0,0,1
34.08,39983.0,188016,0,0,1,0,0,1,0,0,1
78.1,21174.0,228732,0,0,1,0,0,1,0,1,0
78.1,46710.0,228732,0,0,1,0,0,1,0,1,0
78.1,24166.0,228732,0,0,1,0,0,1,0,1,0
78.1,96246.0,228732,0,0,1,0,0,1,0,1,0
78.1,32641.0,228732,0,0,1,0,0,1,0,1,0
34.97,142897.0,214413,0,0,1,0,0,1,0,0,1
34.97,32336.0,214413,0,0,1,0,0,1,0,0,1
34.97,71780.0,214413,0,0,1,0,0,1,0,0,1
34.97,762022.0,214413,0,0,1,0,0,1,0,0,1
8.58,64084.0,212198,0,1,0,0,0,1,0,0,1
8.58,60221.0,212198,0,1,0,0,0,1,0,0,1
8.58,0.0,212198,0,1,0,0,0,1,0,0,1
8.58,46016.0,212198,0,1,0,0,0,1,0,0,1
6.43,64084.0,212198,0,1,0,0,0,1,0,1,0
6.43,60221.0,212198,0,1,0,0,0,1,0,1,0
6.43,0.0,212198,0,1,0,0,0,1,0,1,0
6.43,46016.0,212198,0,1,0,0,0,1,0,1,0
117.05,28977.0,239772,0,0,1,0,0,1,0,1,0
117.05,9792.0,239772,0,0,1,0,0,1,0,1,0
117.05,437196.0,239772,0,0,1,0,0,1,0,1,0
5.93,66194.0,193710,0,0,1,0,0,1,0,0,1
5.93,23402.0,193710,0,0,1,0,0,1,0,0,1
5.93,261536.0,193710,0,0,1,0,0,1,0,0,1
7.18,66194.0,193710,0,0,1,0,0,1,0,0,1
7.18,23402.0,193710,0,0,1,0,0,1,0,0,1
7.18,261536.0,193710,0,0,1,0,0,1,0,0,1
12.62,67067.0,266968,0,0,1,0,0,1,0,1,0
12.62,61134.0,266968,0,0,1,0,0,1,0,1,0
15.53,67067.0,266968,0,0,1,0,0,1,0,0,1
15.53,61134.0,266968,0,0,1,0,0,1,0,0,1
11.98,62293.0,290639,0,0,1,0,0,1,0,1,0
11.98,85806.0,290639,0,0,1,0,0,1,0,1,0
11.98,21952.0,290639,0,0,1,0,0,1,0,1,0
11.98,75979.0,290639,0,0,1,0,0,1,0,1,0
